level_0,level_1,level_2,Total Return ($),Total Return (%),Annualized Return (%),Annualized Volatility (%),Sharpe Ratio,Sortino Ratio,Calmar Ratio,Treynor Ratio,Information Ratio,Max Drawdown (%),Max Drawdown Duration (days),Beta,Alpha,entry_threshold,lookback_window,p-value
"('entry_threshold', 1.6)","('lookback_window', 340)","('p-value', 0.1)",-40781.24,-8.16,-1.83,2.65,-0.69,-0.47,0.2,1.28,-0.14,-8.91,820.0,-0.0143,-0.02,1.6,340,0.1
"('entry_threshold', 1.9)","('lookback_window', 560)","('p-value', 0.1)",-25028.41,-5.01,-1.11,1.59,-0.7,-0.33,0.21,0.57,-0.08,-5.32,587.0,-0.01939,-0.01,1.9,560,0.1
"('entry_threshold', 1.8)","('lookback_window', 560)","('p-value', 0.1)",-26891.22,-5.38,-1.19,1.68,-0.71,-0.34,0.2,0.55,-0.09,-5.93,586.0,-0.0217,-0.01,1.8,560,0.1
"('entry_threshold', 1.8)","('lookback_window', 520)","('p-value', 0.1)",-30554.46,-6.11,-1.36,1.87,-0.72,-0.3,0.19,-13.82,-0.1,-7.21,589.0,0.00098,-0.01,1.8,520,0.1
"('entry_threshold', 1.6)","('lookback_window', 400)","('p-value', 0.1)",-39110.26,-7.82,-1.75,2.43,-0.72,-0.44,0.2,0.71,-0.13,-8.79,751.0,-0.02451,-0.01,1.6,400,0.1
"('entry_threshold', 2.4)","('lookback_window', 320)","('p-value', 0.05)",-15398.34,-3.08,-0.68,0.94,-0.72,-0.24,0.22,-9.07,-0.05,-3.1,838.0,0.00075,-0.01,2.4,320,0.05
"('entry_threshold', 2.3)","('lookback_window', 420)","('p-value', 0.05)",-13306.56,-2.66,-0.58,0.8,-0.72,-0.13,0.2,1.28,-0.04,-2.95,726.0,-0.00456,-0.01,2.3,420,0.05
"('entry_threshold', 1.6)","('lookback_window', 580)","('p-value', 0.05)",-20270.34,-4.05,-0.89,1.23,-0.73,-0.31,0.22,6.83,-0.07,-4.05,581.0,-0.00131,-0.01,1.6,580,0.05
"('entry_threshold', 1.8)","('lookback_window', 560)","('p-value', 0.05)",-17985.15,-3.6,-0.79,1.08,-0.73,-0.25,0.21,1.92,-0.06,-3.7,586.0,-0.00411,-0.01,1.8,560,0.05
"('entry_threshold', 2.3)","('lookback_window', 380)","('p-value', 0.1)",-20475.02,-4.1,-0.9,1.23,-0.73,-0.31,0.2,1.75,-0.07,-4.49,779.0,-0.00515,-0.01,2.3,380,0.1
"('entry_threshold', 2.1)","('lookback_window', 560)","('p-value', 0.1)",-21909.6,-4.38,-0.97,1.31,-0.73,-0.3,0.21,0.75,-0.07,-4.64,584.0,-0.01285,-0.01,2.1,560,0.1
"('entry_threshold', 2.3)","('lookback_window', 560)","('p-value', 0.1)",-18932.3,-3.79,-0.83,1.13,-0.74,-0.24,0.21,0.97,-0.06,-4.06,583.0,-0.00859,-0.01,2.3,560,0.1
"('entry_threshold', 2.2)","('lookback_window', 580)","('p-value', 0.1)",-20973.46,-4.19,-0.92,1.24,-0.75,-0.25,0.22,0.78,-0.07,-4.26,583.0,-0.01186,-0.01,2.2,580,0.1
"('entry_threshold', 1.9)","('lookback_window', 240)","('p-value', 0.1)",-45260.74,-9.05,-2.03,2.73,-0.75,-0.48,0.18,16.36,-0.15,-11.16,899.0,-0.00124,-0.02,1.9,240,0.1
"('entry_threshold', 2.2)","('lookback_window', 220)","('p-value', 0.1)",-42323.19,-8.46,-1.9,2.52,-0.75,-0.37,0.19,2.21,-0.14,-10.02,929.0,-0.00859,-0.02,2.2,220,0.1
"('entry_threshold', 2.4)","('lookback_window', 240)","('p-value', 0.1)",-30537.4,-6.11,-1.36,1.75,-0.77,-0.45,0.18,2.75,-0.1,-7.64,904.0,-0.00493,-0.01,2.4,240,0.1
"('entry_threshold', 2.4)","('lookback_window', 220)","('p-value', 0.1)",-35606.65,-7.12,-1.59,2.07,-0.77,-0.31,0.16,3.07,-0.12,-10.04,909.0,-0.00517,-0.02,2.4,220,0.1
"('entry_threshold', 1.7)","('lookback_window', 520)","('p-value', 0.1)",-35343.21,-7.07,-1.58,2.02,-0.78,-0.36,0.19,119.07,-0.12,-8.36,591.0,-0.00013,-0.02,1.7,520,0.1
"('entry_threshold', 1.8)","('lookback_window', 580)","('p-value', 0.1)",-30650.9,-6.13,-1.36,1.74,-0.78,-0.33,0.22,0.53,-0.1,-6.13,583.0,-0.02559,-0.01,1.8,580,0.1
"('entry_threshold', 2.0)","('lookback_window', 300)","('p-value', 0.1)",-33631.69,-6.73,-1.5,1.89,-0.79,-0.42,0.2,-7.32,-0.11,-7.58,854.0,0.00205,-0.02,2.0,300,0.1
"('entry_threshold', 2.0)","('lookback_window', 200)","('p-value', 0.05)",-41512.66,-8.3,-1.86,2.35,-0.79,-0.32,0.21,2.16,-0.14,-8.68,947.0,-0.0086,-0.02,2.0,200,0.05
"('entry_threshold', 2.2)","('lookback_window', 580)","('p-value', 0.05)",-13952.07,-2.79,-0.61,0.78,-0.79,-0.19,0.22,2.69,-0.05,-2.79,565.0,-0.00227,-0.01,2.2,580,0.05
"('entry_threshold', 1.9)","('lookback_window', 560)","('p-value', 0.05)",-18818.86,-3.76,-0.83,1.04,-0.79,-0.26,0.22,2.37,-0.06,-3.82,587.0,-0.0035,-0.01,1.9,560,0.05
"('entry_threshold', 2.3)","('lookback_window', 380)","('p-value', 0.05)",-14899.61,-2.98,-0.65,0.82,-0.8,-0.25,0.17,2.67,-0.05,-3.76,780.0,-0.00245,-0.01,2.3,380,0.05
"('entry_threshold', 2.1)","('lookback_window', 220)","('p-value', 0.1)",-46552.5,-9.31,-2.1,2.62,-0.8,-0.42,0.2,2.82,-0.16,-10.69,932.0,-0.00744,-0.02,2.1,220,0.1
"('entry_threshold', 1.9)","('lookback_window', 580)","('p-value', 0.1)",-30147.73,-6.03,-1.34,1.66,-0.8,-0.32,0.22,0.58,-0.1,-6.1,583.0,-0.02318,-0.01,1.9,580,0.1
"('entry_threshold', 1.5)","('lookback_window', 320)","('p-value', 0.05)",-38943.25,-7.79,-1.74,2.17,-0.8,-0.49,0.2,-3.5,-0.13,-8.55,842.0,0.00497,-0.02,1.5,320,0.05
"('entry_threshold', 2.1)","('lookback_window', 420)","('p-value', 0.05)",-15511.65,-3.1,-0.68,0.85,-0.8,-0.17,0.2,1.2,-0.05,-3.39,726.0,-0.00566,-0.01,2.1,420,0.05
"('entry_threshold', 2.3)","('lookback_window', 240)","('p-value', 0.1)",-33025.16,-6.61,-1.47,1.82,-0.81,-0.49,0.18,3.14,-0.11,-8.03,904.0,-0.00469,-0.01,2.3,240,0.1
"('entry_threshold', 1.9)","('lookback_window', 200)","('p-value', 0.05)",-43472.92,-8.69,-1.95,2.39,-0.82,-0.36,0.22,2.46,-0.15,-9.06,948.0,-0.00794,-0.02,1.9,200,0.05
"('entry_threshold', 2.4)","('lookback_window', 340)","('p-value', 0.1)",-21272.21,-4.25,-0.94,1.15,-0.82,-0.38,0.19,5.37,-0.07,-4.98,814.0,-0.00174,-0.01,2.4,340,0.1
"('entry_threshold', 1.9)","('lookback_window', 520)","('p-value', 0.1)",-29240.8,-5.85,-1.3,1.59,-0.82,-0.33,0.21,9.03,-0.1,-6.23,588.0,-0.00144,-0.01,1.9,520,0.1
"('entry_threshold', 2.2)","('lookback_window', 420)","('p-value', 0.05)",-15284.72,-3.06,-0.67,0.81,-0.83,-0.16,0.2,1.43,-0.05,-3.34,726.0,-0.00468,-0.01,2.2,420,0.05
"('entry_threshold', 2.3)","('lookback_window', 340)","('p-value', 0.1)",-24559.01,-4.91,-1.09,1.29,-0.84,-0.41,0.19,2.32,-0.08,-5.68,816.0,-0.00467,-0.01,2.3,340,0.1
"('entry_threshold', 2.3)","('lookback_window', 560)","('p-value', 0.05)",-11963.19,-2.39,-0.52,0.62,-0.85,-0.2,0.22,2.13,-0.04,-2.39,562.0,-0.00245,-0.0,2.3,560,0.05
"('entry_threshold', 2.2)","('lookback_window', 560)","('p-value', 0.05)",-13057.88,-2.61,-0.57,0.67,-0.86,-0.22,0.21,4.13,-0.04,-2.78,563.0,-0.00138,-0.01,2.2,560,0.05
"('entry_threshold', 2.1)","('lookback_window', 560)","('p-value', 0.05)",-14336.52,-2.87,-0.63,0.73,-0.86,-0.25,0.22,11.83,-0.05,-2.87,575.0,-0.00053,-0.01,2.1,560,0.05
"('entry_threshold', 2.2)","('lookback_window', 340)","('p-value', 0.1)",-29017.3,-5.8,-1.29,1.49,-0.87,-0.42,0.2,1.57,-0.1,-6.39,819.0,-0.00817,-0.01,2.2,340,0.1
"('entry_threshold', 2.4)","('lookback_window', 320)","('p-value', 0.1)",-21769.16,-4.35,-0.96,1.09,-0.88,-0.39,0.21,5.8,-0.07,-4.63,836.0,-0.00165,-0.01,2.4,320,0.1
"('entry_threshold', 2.3)","('lookback_window', 320)","('p-value', 0.1)",-25870.13,-5.17,-1.14,1.31,-0.88,-0.42,0.18,5.58,-0.09,-6.39,824.0,-0.00205,-0.01,2.3,320,0.1
"('entry_threshold', 1.7)","('lookback_window', 580)","('p-value', 0.05)",-23263.3,-4.65,-1.03,1.17,-0.88,-0.35,0.22,43.51,-0.08,-4.72,578.0,-0.00024,-0.01,1.7,580,0.05
"('entry_threshold', 2.2)","('lookback_window', 340)","('p-value', 0.05)",-20953.25,-4.19,-0.92,1.04,-0.88,-0.37,0.18,1.53,-0.07,-5.23,822.0,-0.00604,-0.01,2.2,340,0.05
"('entry_threshold', 2.4)","('lookback_window', 340)","('p-value', 0.05)",-16271.79,-3.25,-0.71,0.81,-0.88,-0.3,0.18,2.47,-0.06,-4.02,814.0,-0.0029,-0.01,2.4,340,0.05
"('entry_threshold', 1.5)","('lookback_window', 200)","('p-value', 0.05)",-60949.15,-12.19,-2.78,3.12,-0.89,-0.52,0.19,-16.36,-0.21,-14.33,952.0,0.0017,-0.03,1.5,200,0.05
"('entry_threshold', 2.1)","('lookback_window', 580)","('p-value', 0.1)",-26849.9,-5.37,-1.19,1.31,-0.91,-0.34,0.22,0.82,-0.09,-5.44,583.0,-0.01446,-0.01,2.1,580,0.1
"('entry_threshold', 2.0)","('lookback_window', 560)","('p-value', 0.1)",-29323.92,-5.86,-1.3,1.43,-0.91,-0.39,0.21,0.96,-0.1,-6.18,587.0,-0.01352,-0.01,2.0,560,0.1
"('entry_threshold', 2.1)","('lookback_window', 200)","('p-value', 0.01)",-13238.14,-2.65,-0.58,0.63,-0.92,-0.26,0.2,-4.95,-0.04,-2.95,927.0,0.00117,-0.01,2.1,200,0.01
"('entry_threshold', 2.4)","('lookback_window', 200)","('p-value', 0.01)",-12489.21,-2.5,-0.55,0.59,-0.93,-0.22,0.19,-5.68,-0.04,-2.92,950.0,0.00096,-0.01,2.4,200,0.01
"('entry_threshold', 2.1)","('lookback_window', 580)","('p-value', 0.05)",-17528.98,-3.51,-0.77,0.81,-0.95,-0.25,0.22,5.58,-0.06,-3.51,575.0,-0.00138,-0.01,2.1,580,0.05
"('entry_threshold', 2.3)","('lookback_window', 340)","('p-value', 0.05)",-20991.6,-4.2,-0.93,0.96,-0.96,-0.35,0.17,2.3,-0.07,-5.47,820.0,-0.00402,-0.01,2.3,340,0.05
"('entry_threshold', 2.0)","('lookback_window', 580)","('p-value', 0.1)",-33250.51,-6.65,-1.48,1.55,-0.96,-0.35,0.22,0.84,-0.11,-6.72,583.0,-0.01757,-0.01,2.0,580,0.1
"('entry_threshold', 2.2)","('lookback_window', 200)","('p-value', 0.01)",-14155.41,-2.83,-0.62,0.62,-0.99,-0.27,0.2,-6.0,-0.05,-3.1,950.0,0.00103,-0.01,2.2,200,0.01
"('entry_threshold', 1.8)","('lookback_window', 200)","('p-value', 0.05)",-57664.53,-11.53,-2.62,2.62,-1.0,-0.46,0.22,3.22,-0.2,-11.89,948.0,-0.00815,-0.03,1.8,200,0.05
"('entry_threshold', 2.3)","('lookback_window', 200)","('p-value', 0.01)",-13860.58,-2.77,-0.61,0.6,-1.01,-0.26,0.2,-7.01,-0.05,-3.05,950.0,0.00087,-0.01,2.3,200,0.01
"('entry_threshold', 1.6)","('lookback_window', 200)","('p-value', 0.05)",-64149.9,-12.83,-2.93,2.79,-1.05,-0.55,0.22,28.53,-0.22,-13.63,945.0,-0.00103,-0.03,1.6,200,0.05
"('entry_threshold', 2.0)","('lookback_window', 560)","('p-value', 0.05)",-22063.18,-4.41,-0.97,0.92,-1.06,-0.31,0.22,7.8,-0.08,-4.47,587.0,-0.00125,-0.01,2.0,560,0.05
"('entry_threshold', 2.0)","('lookback_window', 580)","('p-value', 0.05)",-20475.8,-4.1,-0.9,0.85,-1.06,-0.31,0.22,9.31,-0.07,-4.1,575.0,-0.00097,-0.01,2.0,580,0.05
"('entry_threshold', 2.4)","('lookback_window', 200)","('p-value', 0.05)",-36636.11,-7.33,-1.64,1.53,-1.07,-0.39,0.22,2.01,-0.12,-7.53,952.0,-0.00815,-0.02,2.4,200,0.05
"('entry_threshold', 1.7)","('lookback_window', 200)","('p-value', 0.05)",-62537.63,-12.51,-2.85,2.66,-1.07,-0.52,0.22,11.14,-0.22,-13.26,948.0,-0.00256,-0.03,1.7,200,0.05
"('entry_threshold', 2.1)","('lookback_window', 200)","('p-value', 0.05)",-43336.58,-8.67,-1.95,1.81,-1.08,-0.43,0.22,2.55,-0.15,-8.84,948.0,-0.00762,-0.02,2.1,200,0.05
"('entry_threshold', 2.2)","('lookback_window', 200)","('p-value', 0.05)",-43650.71,-8.73,-1.96,1.77,-1.11,-0.43,0.22,2.22,-0.15,-8.91,952.0,-0.00884,-0.02,2.2,200,0.05
"('entry_threshold', 2.3)","('lookback_window', 200)","('p-value', 0.05)",-38675.63,-7.74,-1.73,1.55,-1.12,-0.42,0.22,2.28,-0.13,-7.91,952.0,-0.0076,-0.02,2.3,200,0.05
"('entry_threshold', 1.9)","('lookback_window', 580)","('p-value', 0.05)",-25679.53,-5.14,-1.14,0.97,-1.17,-0.37,0.22,-13.12,-0.09,-5.14,575.0,0.00087,-0.01,1.9,580,0.05
"('entry_threshold', 1.8)","('lookback_window', 580)","('p-value', 0.05)",-27395.97,-5.48,-1.21,1.04,-1.17,-0.4,0.22,-38.22,-0.09,-5.48,580.0,0.00032,-0.01,1.8,580,0.05
"('entry_threshold', 1.5)","('lookback_window', 500)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.5,500,0.01
"('entry_threshold', 1.6)","('lookback_window', 500)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.6,500,0.01
"('entry_threshold', 1.7)","('lookback_window', 500)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.7,500,0.01
"('entry_threshold', 1.8)","('lookback_window', 500)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.8,500,0.01
"('entry_threshold', 1.9)","('lookback_window', 500)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.9,500,0.01
"('entry_threshold', 2.0)","('lookback_window', 480)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,480,0.01
"('entry_threshold', 2.0)","('lookback_window', 500)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,500,0.01
"('entry_threshold', 2.1)","('lookback_window', 480)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.1,480,0.01
"('entry_threshold', 2.1)","('lookback_window', 500)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.1,500,0.01
"('entry_threshold', 2.2)","('lookback_window', 480)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.2,480,0.01
"('entry_threshold', 2.2)","('lookback_window', 500)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.2,500,0.01
"('entry_threshold', 2.2)","('lookback_window', 520)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.2,520,0.01
"('entry_threshold', 2.2)","('lookback_window', 580)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.2,580,0.01
"('entry_threshold', 2.3)","('lookback_window', 480)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.3,480,0.01
"('entry_threshold', 2.3)","('lookback_window', 500)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.3,500,0.01
"('entry_threshold', 2.3)","('lookback_window', 520)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.3,520,0.01
"('entry_threshold', 2.3)","('lookback_window', 540)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.3,540,0.01
"('entry_threshold', 2.3)","('lookback_window', 560)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.3,560,0.01
"('entry_threshold', 2.3)","('lookback_window', 580)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.3,580,0.01
"('entry_threshold', 2.4)","('lookback_window', 480)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.4,480,0.01
"('entry_threshold', 2.4)","('lookback_window', 500)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.4,500,0.01
"('entry_threshold', 2.4)","('lookback_window', 520)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.4,520,0.01
"('entry_threshold', 2.4)","('lookback_window', 540)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.4,540,0.01
"('entry_threshold', 2.4)","('lookback_window', 560)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.4,560,0.01
"('entry_threshold', 2.4)","('lookback_window', 580)","('p-value', 0.01)",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.4,580,0.01
